,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
GENE0742,5.736286332622622,7.1555123276419055,6.75008370611435,4.258600078444062,7.240821415846648,5.499052573558811,6.484057106111492,6.759864508535911,6.8314047680246865,5.381355329210222,6.489146428844776,6.947083834085992,5.859596612180527,5.5024276556570575,4.899051127193841,7.988713642295535,4.6867657954403885,4.9849805290662035,6.262050471133572,4.9129013224170075,7.985348135035252,4.669275901855364,6.2110497068099315,7.021414711242849
GENE0743,4.683771662479931,5.123450860299856,6.136472169642238,5.284036615079502,6.467710038237192,5.7618467601898375,6.123354854990449,6.753871896496045,5.042734212933898,6.009227384144198,5.751648876440081,5.0050504510680085,6.89513667714067,4.180077565558629,4.509166320164017,6.752215326227917,4.451954870868249,7.885669297944081,4.387417964730017,7.67131527917371,7.003134757228372,4.244623573540553,6.038915830042448,4.441815514117854
GENE0744,5.092633567212481,5.483143041763027,3.7266793456433027,5.210487786699675,5.730948134418858,5.737723337092679,4.437814777844378,5.458471077933174,6.194593881959963,6.79285974781923,8.7530855859578,7.220370235724616,4.978368421508559,5.405441056891432,6.403991669222288,7.394087445826962,7.91531352745886,4.095658441150058,7.0876226037376435,4.580756448631633,5.688235581579106,7.072021303235815,5.082187206644012,5.471741440521028
GENE0745,8.112138769069439,7.7743465121011255,6.504547437057156,3.962307674348273,4.190362631888413,6.140980206468871,6.512546718234301,6.285324320033595,4.861381477335228,5.934487532827047,7.134281873897655,5.820233311485582,4.994895439871479,6.091617105053718,6.523140314604807,5.602432351435235,6.335887546140941,5.799800560936338,4.409586622825804,5.637259998494121,7.106121308158836,5.568648252140582,8.223805856352596,3.9417459593172284
GENE0746,6.465398209674021,6.653146082590089,4.7811656553580475,5.943645224876429,3.5631073398410735,6.0580939189706156,5.510962569273964,6.389683187520398,6.6343881077301,5.776152282132399,4.724920992817681,4.503238968762287,4.749760968180109,6.333053576410119,6.307952929238382,3.5226046016705213,7.99937356099383,6.325644302019604,5.452752753342961,5.1699287436049195,5.513028724818604,7.30658945762436,6.879968775964575,5.883098433036761
GENE0747,7.107186624504861,6.8542023107083025,5.781238597366894,7.203663350512513,7.40677335701921,7.287282227316156,6.610539446532196,6.570597535513681,5.042490438699522,3.863890066540267,6.291594212395404,5.741751644803691,5.5707150873684865,4.466757762433007,6.815818395466379,5.796795217702937,4.861856753643501,5.248255106029611,4.804854269824524,5.647757481728769,5.983086639094482,6.525087052611388,3.9866223954713638,6.148455394756139
GENE0748,4.292419813238617,5.528222699779703,6.455132613315479,5.74292188244237,3.7299862395035994,5.475165762014221,7.715879840063657,7.129180424992498,8.683980626142855,6.070869052137974,5.199331141261695,5.552938563549826,6.173959694856011,5.664695841879222,6.770895711978238,6.5927070299170305,4.414190854647278,6.953624037399777,6.179708036104263,7.738252379483225,7.112184956255222,7.222999227168,5.913615243830837,4.5567281163376805
GENE0749,7.447356787369416,6.827319044196721,7.867002333024333,5.479036891509855,6.388224502753369,6.065953185294156,5.3009854848338405,4.195838651927813,5.643476402010767,5.1363757364899785,7.390506090975689,6.401085462784297,5.466777671444325,7.323015502577428,6.999179215330637,6.193803888747098,6.014140509570355,4.973919973016038,6.258155774166679,5.857257772334867,7.335305779712034,6.530158300465702,5.683973497548822,7.46441315256508
GENE0750,5.407630321919094,5.565695341958752,6.161468178408022,6.74319191967549,6.507988081455827,8.057847852708528,6.699333009939178,4.072748675823611,6.289858694642847,6.152845094447129,5.086106437163664,5.849625617999899,4.6107534112176305,6.354110867213125,5.917911828639557,4.970963310906739,5.508857808006848,7.362653452394378,6.154650103960636,5.703432027572998,5.248643457755654,6.696290605207545,6.9380723927138295,6.837235058355129
GENE0751,6.7400442044329285,7.186264517284172,5.664494345231755,5.2346294637300845,6.425153911687015,6.158540414273195,5.762909005013967,6.0933184676611765,8.227694843111832,6.416457071578693,6.853020672904171,4.449444005884869,7.334693477988079,6.09385330122243,6.193307570173781,5.765017214085769,4.709989276731177,4.314272153492709,5.143829743966128,9.881228346129861,7.697643449278053,6.181425420547946,6.447760119475486,7.669895876582962
GENE0752,6.258225344448032,3.921699137869547,7.415921111109108,6.075991393740632,6.258707790425984,5.978384278547177,5.77277595770731,6.890998396293232,6.176172018163527,6.262671132410948,5.077209490896957,8.570375641040012,7.464365587757174,7.131581787456608,7.774691317408471,6.181208582343332,7.143670181945892,6.953332685226295,6.17720899904954,5.941968387505232,6.006780039758319,6.238326146165681,4.595280169492569,6.735119522543876
GENE0753,7.332824130825101,5.410204090024554,5.472156329614875,5.283664797518328,5.635898898942583,4.765272795587852,5.53315331824545,7.15215350440065,4.844055939775648,5.80067429150326,6.830790052048058,6.437908931763709,6.667496859613017,6.610597967699749,6.238728674512279,4.774482945509306,6.113944704065169,5.328725739995592,6.937997393313551,5.304369650030267,7.127798908607325,6.136523450279776,6.557921024839167,6.735630165639863
GENE0754,7.536334009215752,7.013855617262964,5.639385633398243,6.829797501967388,6.552664903495766,7.078490378781737,6.213654306593491,7.758824776366522,6.316556142451177,4.406203170370958,6.223374234854631,5.198495482210909,5.67104156746835,6.011271147312654,6.6641795921443565,5.69620353350654,7.771945031631813,6.20224319532196,5.855898239532608,7.209521222557174,6.432410605836985,4.541953646693425,4.895721015989111,8.010764232648528
GENE0755,6.109946576822006,6.055581052313957,7.499641633972188,6.098627811793516,5.72080804370308,6.125625296733186,5.726125419006688,6.008865257818251,6.224216524130989,6.576474134286872,5.860669442873207,6.053306335104028,6.146756660468365,8.72346314361874,6.5948075799058685,3.244945286739966,5.90983666632844,4.672982737449306,5.70558296583761,5.74926219626354,4.313329074744806,8.05608244969839,6.2068510854666,7.181579127384402
GENE0756,5.298771360134206,6.002106510230138,6.832666994596827,4.6958427691497535,8.894191360993117,7.3862930063246,6.270816947736691,5.386902014301109,6.273803356198813,3.6595479992929474,6.4499177615834276,7.672804734064752,4.449356299600578,5.403223359404842,5.052666277218367,7.296273170529333,6.602995502889971,5.3852710875377445,6.00639512245438,6.211952331043038,4.742586556203375,4.845346049320953,5.493685182395931,5.0509807720469215
GENE0757,5.88961315485229,5.139303889135604,6.193321962429392,5.945294029767088,6.71377095448504,6.323902772692305,3.9206344152049972,5.528186940993647,6.5636724454487565,7.377198659728785,7.32098343778528,7.44976109714577,6.15414632799708,7.258922911482332,8.088371448685585,6.94919839416938,6.375564728115424,6.639587061108364,3.927421691643713,5.527091982536336,3.1583568678503147,5.937328662833101,5.066821021474337,4.2501377496947566
GENE0758,6.510985826350838,5.237607762928478,5.826553698316876,6.4605833187792046,4.3727364840385645,6.800856922372969,6.064779892153796,6.5659244646859,5.1524861755666915,7.182863442571185,6.027056961048037,6.200788511140428,5.56642561541492,4.411913497161798,6.087782153404635,6.674064500526747,5.807077972030666,4.9611255338632025,5.547453385818679,6.607979782090019,6.909683986160935,7.041347843992138,7.094228513683086,4.842112607089265
GENE0759,6.469758939595481,6.225764589097944,5.629643719267963,4.0282668382141456,5.553975573444795,7.939298251957098,6.378199399935223,5.789053497261925,5.03842587886342,6.714197264039769,7.807913116886833,6.663592103819445,4.688608791913643,4.945695756020189,4.7333370833862105,8.326625205413142,6.294426607539785,6.795665767949487,6.410205307406543,6.4774118498549935,5.186796732474862,4.90486321750527,4.72558315744879,5.982161783479661
GENE0760,5.468353445197933,5.427003091128248,6.115131739764726,4.188336877946592,4.653167254477159,7.227319454375591,7.492101868096439,7.706705751954646,5.687467189601436,5.91458172987349,7.217895608909925,4.267016157961983,5.766180404338503,6.4680657718743175,5.699233151599599,7.2062681034179965,6.110705969632955,4.65864013433975,5.561836206553472,5.011811687632144,7.15440821255955,6.887229705678045,6.83020103253304,6.824629625965993
GENE0761,6.994878647543869,8.55624264118612,5.7254961907770845,6.01892400148173,6.0160249544144095,6.3103423576934,6.364936054367726,7.711169394629363,7.694196547402034,6.275328124655073,6.985976541420914,4.371065604311276,6.675031716338689,8.116139350062285,2.599081771261767,6.9359889464246125,7.091568963368701,5.909232644084861,6.861759088497969,5.620312231454493,8.017281189348003,7.166336055649996,6.471239865544199,4.605988164160376
GENE0762,5.300091670513597,3.6300046670251893,6.02960146813912,6.421802058765019,5.759988290800622,5.730819107104135,5.6233935000228135,5.112841871985677,5.757200380740217,6.349908371928748,4.1836639844334815,7.727835254884225,5.624487722352239,5.3136847719637625,7.027447850015793,7.315114579568279,8.018746192729049,7.572593971674319,4.596611531035636,6.50136187063508,7.101286612634297,6.97542288339757,4.417436905994528,5.221643735602044
GENE0763,5.30684355092381,6.921390762172547,5.5292719570083815,6.69114394959871,5.865090521468618,6.9363659388924575,6.352216373697264,6.484373720411912,4.035963849507199,5.129824873901798,6.8785589911595775,5.781526332356572,4.932708594151293,4.502217186902181,4.162475712965983,6.574709522465542,8.284768369624466,4.184630759442177,6.526460543423382,5.742645502890111,5.9158060663924825,6.319019673212273,4.39466042092332,6.161796429398364
GENE0764,8.01283171631498,6.3874833631984425,6.220168607039404,6.237956053891416,5.8990024105594685,6.959662346271076,7.3882156853944325,5.7797594222813355,4.499153117281228,7.1559065395664785,5.95738725837449,5.835870915261166,7.131518681855795,5.863248288029563,7.317879100134718,7.501665216511421,7.31316734769083,6.576509701834019,6.108212954221054,5.641231481021986,4.956650114058212,7.522094843940498,6.154473049199863,5.489860112001845
GENE0765,6.720784400089097,7.676953627260182,6.257379633227434,7.20160925928222,7.3284093672976365,6.190755832882827,5.76974703893534,7.109048914713352,6.3859054033795895,6.358011126887847,5.987132052378805,6.339282490427778,5.546957501975657,5.539808047878039,8.46231996746533,5.98165035903634,6.8760386251174985,5.702201416934559,7.548256470672733,6.450090775268993,5.88779025635474,3.9859100920327117,5.383653128956442,6.922182291993911
GENE0766,3.6398223151119744,5.079639683304485,2.522778986052413,3.5551341125768934,6.317246366986197,4.618164153060475,6.362316532865353,7.2295670670571335,5.7035291881554935,5.983189589113302,5.313131110981422,6.321621723853035,6.0121349843707,4.637131941998948,5.496428653177625,7.470766547160368,7.474982807244123,6.150175605678711,2.9971260623361946,6.99096286529118,4.555762416626238,5.378536044398639,6.057278383536631,7.672105219233817
GENE0767,5.727648729528794,6.697205003849102,4.12210109506225,6.27056118662908,7.12474402066746,5.5708579515093115,5.840881087913145,7.613060563629716,5.607275857462384,6.487743610570729,5.123440563201553,5.927136247723632,4.8405846076455985,4.29306090539756,5.476053896705389,7.307143379872656,6.290966097604986,6.84292116531754,4.767372398367663,8.33442990064447,7.059316346427629,4.92087094502092,5.490950297125506,4.313681619992957
GENE0768,4.186828390426823,6.4364795443049125,3.5214081715178125,6.139073693812292,5.1914163607829416,6.593751750900155,6.1257974371348025,4.431792032675674,5.716952204593854,6.14248760849862,6.074796494748995,5.887345415484284,7.348979332162713,7.20436326755806,4.753063122638805,4.4503675164586,4.564014761183457,5.762688792194224,6.220321210969037,7.979068665274071,5.0001016194612165,5.990631073059431,5.729307219511436,6.501889522818661
GENE0769,5.920302840590565,5.047419736296955,6.146173035450752,7.881803592706027,5.9244843590181135,7.826320151715893,5.877295131063619,7.303222931886727,5.357159332616993,6.53277056894978,7.247208866910926,6.919371822761222,7.957269669095267,9.08690101424752,4.355879696280522,4.729551258146206,4.4131914134395815,8.122038944527898,5.329476398113363,5.617680323849199,6.57456650985095,5.9525277740414015,6.392638318538195,5.34159179472401
GENE0770,7.58777580131845,4.791429933164891,5.884986409657912,6.291399949840907,6.725010966482233,6.422264279264292,5.654654033714567,5.221522990357621,7.917121718309375,4.562609787795385,6.918186047746058,4.635320809776147,6.504407848479938,7.044678188843359,4.516586547062474,6.7380165541919,5.2889464802703205,3.446845141664369,6.880444235742963,4.831196399728915,5.24918392436636,4.370761067557702,5.208656496831219,7.545556564904716
GENE0771,7.951538465614936,5.066163477804441,5.787439073482317,6.2802374790169315,4.8251690089607155,6.685507588241534,7.553239818368092,4.640108491915351,7.48579307104608,4.6642368061639345,5.665861393395609,8.743451855296179,8.044380521162276,4.4904535975243265,6.9154349048384285,4.53021249527574,6.5634851304215855,5.553051418560072,6.669992719040177,6.356902732629514,6.26547501014165,5.781050851508586,8.464667767713797,5.4603255036630935
GENE0772,5.269585251992429,7.723686774405605,4.852828376584583,7.115923046037754,5.652484709453874,5.059620187331271,7.253709801918505,6.335962730616545,6.076923860519544,6.2060642182451025,6.759513371449584,4.405535039229068,7.197589509235936,4.105266995944514,4.796824300665219,6.825665770924466,7.127055788123401,5.409798785708886,6.92898825333902,5.635883844368118,4.192471321450941,5.299630263535688,4.46562761809836,5.98853760214388
GENE0773,6.300114412861162,6.468964549838215,4.525034047348843,6.474983673723036,6.617625473717898,7.4700666641061435,5.377630349883056,4.821540348999993,5.110950213567605,6.209304681976464,5.960702322137726,5.797289074696715,5.36702580533071,6.655190867243684,6.589171346599579,5.694151639734999,8.564647902847486,4.528633402022908,5.4126107558874255,4.88282204159755,5.154148674261571,5.7243650328711375,6.346262433304317,6.025094575139207
GENE0774,9.087026207626113,4.2074151812304095,5.601255821606001,6.695447317440908,2.9139880615234266,6.792652432768142,7.540137389659455,5.627188187403326,5.237303848215021,5.44499127020679,6.366666594882632,6.155893394709672,6.658237925232517,5.072986980923826,7.0012005746204515,5.860363733501659,8.79337749986977,4.890571752558789,7.552227493419091,5.213026095549898,4.607660875500123,5.975951960634872,4.699551309702662,6.39301203351158
GENE0775,7.086078495148918,5.470782721876078,5.083212402052797,7.073530311978404,4.871209041211752,4.288842499818253,6.980758745450285,6.206721306973195,5.945328706813927,4.973972949297539,6.7247316815307805,6.830030266640737,3.8491628895828627,9.187196651635277,4.467305724099655,5.265677179466434,5.473074220205558,3.789384704463388,4.930091172605165,5.327636956843963,5.574925824722249,5.115692774532213,7.264798091647816,6.350818513905353
